project,bug_id,folder,class_entry,file,method_sig_snippet,buggy_method_start_line,buggy_method_end_line,changed_buggy_lines
JacksonDatabind,29,JacksonDatabind-29-buggy,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java,"protected final void _deserializeAndSet(JsonParser p, DeserializationContext ctxt, Object bean, int index, String typeId) throws IOException",242,261,[]
JacksonDatabind,3,JacksonDatabind-3-buggy,com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer,com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java,"public String[] deserialize(JsonParser jp, DeserializationContext ctxt) throws IOException",44,79,[66]
JacksonDatabind,3,JacksonDatabind-3-buggy,com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer,com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java,"protected final String[] _deserializeCustom(JsonParser jp, DeserializationContext ctxt) throws IOException",84,105,[95]
JacksonDatabind,30,JacksonDatabind-30-buggy,com.fasterxml.jackson.databind.ObjectMapper,com/fasterxml/jackson/databind/ObjectMapper.java,public <T extends JsonNode> T valueToTree(Object fromValue),2505,2520,[]
JacksonDatabind,30,JacksonDatabind-30-buggy,com.fasterxml.jackson.databind.ObjectMapper,com/fasterxml/jackson/databind/ObjectMapper.java,"protected Object _convert(Object fromValue, JavaType toValueType)",3409,3455,[]
JacksonDatabind,30,JacksonDatabind-30-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,"public TokenBuffer(JsonParser p, DeserializationContext ctxt)",177,188,[]
JacksonDatabind,30,JacksonDatabind-30-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void copyCurrentEvent(JsonParser p) throws IOException,918,990,[]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeString(String text) throws IOException {,668,674,[672]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeString(SerializableString text) throws IOException {,682,688,[686]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeRawValue(String text) throws IOException {,730,732,[731]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,"public void writeRawValue(String text, int offset, int len) throws IOException {",735,740,[739]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,"public void writeRawValue(char[] text, int offset, int len) throws IOException {",743,745,[744]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(short i) throws IOException {,754,756,[755]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(int i) throws IOException {,759,761,[760]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(long l) throws IOException {,764,766,[765]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(double d) throws IOException {,769,771,[770]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(float f) throws IOException {,774,776,[775]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(BigDecimal dec) throws IOException {,779,785,[783]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(BigInteger v) throws IOException {,788,794,[792]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNumber(String encodedValue) throws IOException {,797,802,[801]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeBoolean(boolean state) throws IOException {,805,807,[806]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeNull() throws IOException {,810,812,[811]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeObject(Object value) throws IOException,821,841,"[829, 837]"
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,public void writeTree(TreeNode node) throws IOException,844,857,[853]
JacksonDatabind,31,JacksonDatabind-31-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,"protected final void _append(JsonToken type, Object value)",1072,1083,[]
JacksonDatabind,32,JacksonDatabind-32-buggy,com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,com/fasterxml/jackson/databind/deser/std/UntypedObjectDeserializer.java,"public Object deserialize(JsonParser p, DeserializationContext ctxt) throws IOException",214,277,[]
JacksonDatabind,32,JacksonDatabind-32-buggy,com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,com/fasterxml/jackson/databind/deser/std/UntypedObjectDeserializer.java,"public Object deserialize(JsonParser p, DeserializationContext ctxt) throws IOException",484,542,[]
JacksonDatabind,33,JacksonDatabind-33-buggy,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java,public PropertyName findNameForSerialization(Annotated a),731,755,[748]
JacksonDatabind,34,JacksonDatabind-34-buggy,com.fasterxml.jackson.databind.ser.std.NumberSerializer,com/fasterxml/jackson/databind/ser/std/NumberSerializer.java,"public void acceptJsonFormatVisitor(JsonFormatVisitorWrapper visitor, JavaType typeHint) throws JsonMappingException",74,87,[81]
JacksonDatabind,35,JacksonDatabind-35-buggy,com.fasterxml.jackson.databind.jsontype.impl.AsWrapperTypeDeserializer,com/fasterxml/jackson/databind/jsontype/impl/AsWrapperTypeDeserializer.java,"private final Object _deserialize(JsonParser p, DeserializationContext ctxt) throws IOException",79,120,"[89, 90, 91, 92]"
JacksonDatabind,36,JacksonDatabind-36-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,public void setTimeZone(TimeZone tz),234,243,[]
JacksonDatabind,36,JacksonDatabind-36-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,"private final static DateFormat _cloneFormat(DateFormat df, String format, TimeZone tz, Locale loc, Boolean lenient)",545,558,[]
JacksonDatabind,37,JacksonDatabind-37-buggy,com.fasterxml.jackson.databind.type.SimpleType,com/fasterxml/jackson/databind/type/SimpleType.java,protected JavaType _narrow(Class<?> subclass),120,137,[135]
JacksonDatabind,38,JacksonDatabind-38-buggy,com.fasterxml.jackson.databind.type.CollectionType,com/fasterxml/jackson/databind/type/CollectionType.java,"public static CollectionType construct(Class<?> rawType, JavaType elemT) {",47,54,[50]
JacksonDatabind,38,JacksonDatabind-38-buggy,com.fasterxml.jackson.databind.type.MapType,com/fasterxml/jackson/databind/type/MapType.java,"public static MapType construct(Class<?> rawType, JavaType keyT, JavaType valueT)",43,50,[48]
JacksonDatabind,38,JacksonDatabind-38-buggy,com.fasterxml.jackson.databind.type.SimpleType,com/fasterxml/jackson/databind/type/SimpleType.java,public static SimpleType construct(Class<?> cls),101,118,"[116, 117]"
JacksonDatabind,38,JacksonDatabind-38-buggy,com.fasterxml.jackson.databind.type.SimpleType,com/fasterxml/jackson/databind/type/SimpleType.java,public StringBuilder getGenericSignature(StringBuilder sb),223,237,[]
JacksonDatabind,39,JacksonDatabind-39-buggy,com.fasterxml.jackson.databind.deser.std.NullifyingDeserializer,com/fasterxml/jackson/databind/deser/std/NullifyingDeserializer.java,"public Object deserialize(JsonParser p, DeserializationContext ctxt) throws IOException",31,37,[]
JacksonDatabind,4,JacksonDatabind-4-buggy,com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer,com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java,"public String[] deserialize(JsonParser jp, DeserializationContext ctxt) throws IOException",43,79,[]
JacksonDatabind,4,JacksonDatabind-4-buggy,com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer,com/fasterxml/jackson/databind/deser/std/StringArrayDeserializer.java,"protected final String[] _deserializeCustom(JsonParser jp, DeserializationContext ctxt) throws IOException",84,106,[]
JacksonDatabind,41,JacksonDatabind-41-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"public JavaType constructType(Type type, Class<?> contextClass) {",601,603,[602]
JacksonDatabind,41,JacksonDatabind-41-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"public JavaType constructType(Type type, JavaType contextType) {",609,611,[610]
JacksonDatabind,42,JacksonDatabind-42-buggy,com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java,protected Object _deserializeFromEmptyString() throws IOException {,278,285,[]
JacksonDatabind,43,JacksonDatabind-43-buggy,com.fasterxml.jackson.databind.deser.impl.ObjectIdValueProperty,com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java,"public Object deserializeSetAndReturn(JsonParser p, DeserializationContext ctxt, Object instance) throws IOException",75,96,"[78, 85]"
JacksonDatabind,44,JacksonDatabind-44-buggy,com.fasterxml.jackson.databind.type.SimpleType,com/fasterxml/jackson/databind/type/SimpleType.java,protected JavaType _narrow(Class<?> subclass),123,141,[]
JacksonDatabind,45,JacksonDatabind-45-buggy,com.fasterxml.jackson.databind.ser.std.DateTimeSerializerBase,com/fasterxml/jackson/databind/ser/std/DateTimeSerializerBase.java,"public JsonSerializer<?> createContextual(SerializerProvider serializers, BeanProperty property) throws JsonMappingException",50,81,[63]
JacksonDatabind,46,JacksonDatabind-46-buggy,com.fasterxml.jackson.databind.type.ReferenceType,com/fasterxml/jackson/databind/type/ReferenceType.java,public StringBuilder getGenericSignature(StringBuilder sb),151,158,[156]
JacksonDatabind,47,JacksonDatabind-47-buggy,com.fasterxml.jackson.databind.AnnotationIntrospector,com/fasterxml/jackson/databind/AnnotationIntrospector.java,"public JavaType refineSerializationType(final MapperConfig<?> config, final Annotated a, final JavaType baseType) throws JsonMappingException",795,896,[]
JacksonDatabind,48,JacksonDatabind-48-buggy,com.fasterxml.jackson.databind.DeserializationConfig,com/fasterxml/jackson/databind/DeserializationConfig.java,public VisibilityChecker<?> getDefaultVisibilityChecker(),771,784,[]
JacksonDatabind,48,JacksonDatabind-48-buggy,com.fasterxml.jackson.databind.SerializationConfig,com/fasterxml/jackson/databind/SerializationConfig.java,public VisibilityChecker<?> getDefaultVisibilityChecker(),861,875,[]
JacksonDatabind,49,JacksonDatabind-49-buggy,com.fasterxml.jackson.databind.ser.impl.WritableObjectId,com/fasterxml/jackson/databind/ser/impl/WritableObjectId.java,public Object generateId(Object forPojo) {,46,52,[]
JacksonDatabind,5,JacksonDatabind-5-buggy,com.fasterxml.jackson.databind.introspect.AnnotatedClass,com/fasterxml/jackson/databind/introspect/AnnotatedClass.java,"protected void _addMethodMixIns(Class<?> targetClass, AnnotatedMethodMap methods, Class<?> mixInCls, AnnotatedMethodMap mixIns)",634,662,[]
JacksonDatabind,50,JacksonDatabind-50-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializer,com/fasterxml/jackson/databind/deser/BeanDeserializer.java,"protected Object _deserializeUsingPropertyBased(final JsonParser p, final DeserializationContext ctxt)",378,474,[]
JacksonDatabind,50,JacksonDatabind-50-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializer,com/fasterxml/jackson/databind/deser/BeanDeserializer.java,protected Exception _creatorReturnedNullException() {,923,928,[]
JacksonDatabind,51,JacksonDatabind-51-buggy,com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase,com/fasterxml/jackson/databind/jsontype/impl/TypeDeserializerBase.java,"protected final JsonDeserializer<Object> _findDeserializer(DeserializationContext ctxt, String typeId) throws IOException",140,191,[]
JacksonDatabind,52,JacksonDatabind-52-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,public void resolve(DeserializationContext ctxt),457,624,[612]
JacksonDatabind,52,JacksonDatabind-52-buggy,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java,"public void addExternal(SettableBeanProperty property, TypeDeserializer typeDeser)",295,301,[]
JacksonDatabind,53,JacksonDatabind-53-buggy,com.fasterxml.jackson.databind.type.TypeBindings,com/fasterxml/jackson/databind/type/TypeBindings.java,public boolean hasUnbound(String name) {,285,294,[]
JacksonDatabind,53,JacksonDatabind-53-buggy,com.fasterxml.jackson.databind.type.TypeBindings,com/fasterxml/jackson/databind/type/TypeBindings.java,public static TypeVariable<?>[] paramsFor2(Class<?> erasedType),408,420,[]
JacksonDatabind,53,JacksonDatabind-53-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"public JavaType constructSpecializedType(JavaType baseType, Class<?> subclass)",312,454,"[386, 388, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402]"
JacksonDatabind,53,JacksonDatabind-53-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"protected JavaType _fromClass(ClassStack context, Class<?> rawType, TypeBindings bindings)",1152,1229,"[1160, 1161, 1162, 1166, 1225, 1226, 1227]"
JacksonDatabind,54,JacksonDatabind-54-buggy,com.fasterxml.jackson.databind.ser.PropertyBuilder,com/fasterxml/jackson/databind/ser/PropertyBuilder.java,"protected BeanPropertyWriter buildWriter(SerializerProvider prov, BeanPropertyDefinition propDef, JavaType declaredType, JsonSerializer<?> ser, TypeSerializer typeSer, TypeSerializer contentTypeSer, AnnotatedMember am, boolean defaultUseStaticTyping)",68,171,"[134, 150]"
JacksonDatabind,55,JacksonDatabind-55-buggy,com.fasterxml.jackson.databind.ser.std.StdKeySerializers,com/fasterxml/jackson/databind/ser/std/StdKeySerializers.java,"public static JsonSerializer<Object> getFallbackKeySerializer(SerializationConfig config, Class<?> rawKeyType)",68,86,[82]
JacksonDatabind,55,JacksonDatabind-55-buggy,com.fasterxml.jackson.databind.ser.std.StdKeySerializers,com/fasterxml/jackson/databind/ser/std/StdKeySerializers.java,"public void serialize(Object value, JsonGenerator g, SerializerProvider provider) throws IOException {",205,207,[]
JacksonDatabind,56,JacksonDatabind-56-buggy,com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java,"protected Object _deserialize(String value, DeserializationContext ctxt) throws IOException",206,276,"[231, 237]"
JacksonDatabind,56,JacksonDatabind-56-buggy,com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java,protected Object _deserializeFromEmptyString() throws IOException {,279,289,[]
JacksonDatabind,57,JacksonDatabind-57-buggy,com.fasterxml.jackson.databind.ObjectReader,com/fasterxml/jackson/databind/ObjectReader.java,"public <T> MappingIterator<T> readValues(byte[] src, int offset, int length)",1435,1443,[1441]
JacksonDatabind,58,JacksonDatabind-58-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"protected SettableBeanProperty constructSettableProperty(DeserializationContext ctxt, BeanDescription beanDesc, BeanPropertyDefinition propDef, JavaType propType0)",703,752,[]
JacksonDatabind,59,JacksonDatabind-59-buggy,com.fasterxml.jackson.databind.JavaType,com/fasterxml/jackson/databind/JavaType.java,protected JavaType(JavaType base),91,98,[]
JacksonDatabind,59,JacksonDatabind-59-buggy,com.fasterxml.jackson.databind.type.CollectionLikeType,com/fasterxml/jackson/databind/type/CollectionLikeType.java,public CollectionLikeType withContentValueHandler(Object h) {,130,134,[]
JacksonDatabind,59,JacksonDatabind-59-buggy,com.fasterxml.jackson.databind.type.MapLikeType,com/fasterxml/jackson/databind/type/MapLikeType.java,public MapLikeType withContentValueHandler(Object h) {,142,146,[]
JacksonDatabind,59,JacksonDatabind-59-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"public JavaType constructSpecializedType(JavaType baseType, Class<?> subclass)",342,474,[]
JacksonDatabind,6,JacksonDatabind-6-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,"protected Date parseAsISO8601(String dateStr, ParsePosition pos)",359,434,"[406, 407, 409, 421]"
JacksonDatabind,60,JacksonDatabind-60-buggy,com.fasterxml.jackson.databind.ser.std.JsonValueSerializer,com/fasterxml/jackson/databind/ser/std/JsonValueSerializer.java,"public void serializeWithType(Object bean, JsonGenerator gen, SerializerProvider provider, TypeSerializer typeSer0) throws IOException",196,242,[226]
JacksonDatabind,60,JacksonDatabind-60-buggy,com.fasterxml.jackson.databind.ser.std.JsonValueSerializer,com/fasterxml/jackson/databind/ser/std/JsonValueSerializer.java,public String toString() {,348,350,[]
JacksonDatabind,61,JacksonDatabind-61-buggy,com.fasterxml.jackson.databind.ObjectMapper,com/fasterxml/jackson/databind/ObjectMapper.java,public boolean useForType(JavaType t),228,263,[]
JacksonDatabind,61,JacksonDatabind-61-buggy,com.fasterxml.jackson.databind.jsontype.impl.StdTypeResolverBuilder,com/fasterxml/jackson/databind/jsontype/impl/StdTypeResolverBuilder.java,"public TypeSerializer buildTypeSerializer(SerializationConfig config, JavaType baseType, Collection<NamedType> subtypes)",68,89,[]
JacksonDatabind,61,JacksonDatabind-61-buggy,com.fasterxml.jackson.databind.jsontype.impl.StdTypeResolverBuilder,com/fasterxml/jackson/databind/jsontype/impl/StdTypeResolverBuilder.java,"public TypeDeserializer buildTypeDeserializer(DeserializationConfig config, JavaType baseType, Collection<NamedType> subtypes)",98,144,[]
JacksonDatabind,62,JacksonDatabind-62-buggy,com.fasterxml.jackson.databind.deser.std.CollectionDeserializer,com/fasterxml/jackson/databind/deser/std/CollectionDeserializer.java,"public CollectionDeserializer createContextual(DeserializationContext ctxt, BeanProperty property) throws JsonMappingException",170,208,[]
JacksonDatabind,63,JacksonDatabind-63-buggy,com.fasterxml.jackson.databind.JsonMappingException,com/fasterxml/jackson/databind/JsonMappingException.java,public String getDescription() {,118,151,"[130, 135]"
JacksonDatabind,64,JacksonDatabind-64-buggy,com.fasterxml.jackson.databind.ser.PropertyBuilder,com/fasterxml/jackson/databind/ser/PropertyBuilder.java,"protected BeanPropertyWriter buildWriter(SerializerProvider prov, BeanPropertyDefinition propDef, JavaType declaredType, JsonSerializer<?> ser, TypeSerializer typeSer, TypeSerializer contentTypeSer, AnnotatedMember am, boolean defaultUseStaticTyping)",90,216,"[157, 162]"
JacksonDatabind,66,JacksonDatabind-66-buggy,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java,"public final Object deserializeKey(String key, DeserializationContext ctxt)",308,324,[316]
JacksonDatabind,67,JacksonDatabind-67-buggy,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,"public KeyDeserializer createKeyDeserializer(DeserializationContext ctxt, JavaType type)",1385,1416,"[1403, 1404]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"protected Object deserializeFromObjectUsingNonDefault(JsonParser p, DeserializationContext ctxt) throws IOException",1189,1206,"[1192, 1194]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"public Object deserializeFromNumber(JsonParser p, DeserializationContext ctxt)",1213,1258,"[1222, 1225, 1234, 1237, 1247, 1249]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"public Object deserializeFromString(JsonParser p, DeserializationContext ctxt) throws IOException",1260,1280,"[1269, 1272]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"public Object deserializeFromDouble(JsonParser p, DeserializationContext ctxt) throws IOException",1286,1311,"[1291, 1294, 1304, 1306]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"public Object deserializeFromBoolean(JsonParser p, DeserializationContext ctxt) throws IOException",1316,1330,"[1318, 1321]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"public Object deserializeFromArray(JsonParser p, DeserializationContext ctxt) throws IOException",1332,1380,"[1335, 1336, 1337, 1338, 1339, 1340, 1341, 1342, 1343, 1344, 1345, 1347, 1348, 1350, 1355, 1356, 1357, 1358]"
JacksonDatabind,68,JacksonDatabind-68-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerBase,com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java,"public Object deserializeFromEmbedded(JsonParser p, DeserializationContext ctxt)",1382,1394,[]
JacksonDatabind,69,JacksonDatabind-69-buggy,com.fasterxml.jackson.databind.deser.impl.CreatorCollector,com/fasterxml/jackson/databind/deser/impl/CreatorCollector.java,"public void addDelegatingCreator(AnnotatedWithParams creator, boolean explicit, SettableBeanProperty[] injectables)",161,171,"[165, 168]"
JacksonDatabind,69,JacksonDatabind-69-buggy,com.fasterxml.jackson.databind.deser.impl.CreatorCollector,com/fasterxml/jackson/databind/deser/impl/CreatorCollector.java,"public void addPropertyCreator(AnnotatedWithParams creator, boolean explicit, SettableBeanProperty[] properties)",173,195,[176]
JacksonDatabind,69,JacksonDatabind-69-buggy,com.fasterxml.jackson.databind.deser.impl.CreatorCollector,com/fasterxml/jackson/databind/deser/impl/CreatorCollector.java,"protected void verifyNonDup(AnnotatedWithParams newOne, int typeIndex, boolean explicit)",299,341,"[299, 310, 332]"
JacksonDatabind,7,JacksonDatabind-7-buggy,com.fasterxml.jackson.databind.util.TokenBuffer,com/fasterxml/jackson/databind/util/TokenBuffer.java,"public TokenBuffer deserialize(JsonParser jp, DeserializationContext ctxt) throws IOException",403,411,[]
JacksonDatabind,70,JacksonDatabind-70-buggy,com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java,public void remove(SettableBeanProperty propToRm),426,453,[440]
JacksonDatabind,71,JacksonDatabind-71-buggy,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer,com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java,public static StdKeyDeserializer forType(Class<?> raw),70,116,[75]
JacksonDatabind,73,JacksonDatabind-73-buggy,com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector,com/fasterxml/jackson/databind/introspect/POJOPropertiesCollector.java,"protected void _removeUnwantedAccessor(Map<String, POJOPropertyBuilder> props)",723,733,[731]
JacksonDatabind,73,JacksonDatabind-73-buggy,com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,com/fasterxml/jackson/databind/introspect/POJOPropertyBuilder.java,public void removeNonVisible(boolean inferMutators),644,683,[644]
JacksonDatabind,74,JacksonDatabind-74-buggy,com.fasterxml.jackson.databind.jsontype.impl.AsPropertyTypeDeserializer,com/fasterxml/jackson/databind/jsontype/impl/AsPropertyTypeDeserializer.java,"protected Object _deserializeTypedUsingDefaultImpl(JsonParser p, DeserializationContext ctxt, TokenBuffer tb) throws IOException",134,160,[]
JacksonDatabind,75,JacksonDatabind-75-buggy,com.fasterxml.jackson.databind.ser.std.EnumSerializer,com/fasterxml/jackson/databind/ser/std/EnumSerializer.java,"public static EnumSerializer construct(Class<?> enumClass, SerializationConfig config, BeanDescription beanDesc, JsonFormat.Value format)",78,88,[86]
JacksonDatabind,75,JacksonDatabind-75-buggy,com.fasterxml.jackson.databind.ser.std.EnumSerializer,com/fasterxml/jackson/databind/ser/std/EnumSerializer.java,"public JsonSerializer<?> createContextual(SerializerProvider serializers, BeanProperty property) throws JsonMappingException",96,111,[104]
JacksonDatabind,75,JacksonDatabind-75-buggy,com.fasterxml.jackson.databind.ser.std.EnumSerializer,com/fasterxml/jackson/databind/ser/std/EnumSerializer.java,"protected static Boolean _isShapeWrittenUsingIndex(Class<?> enumClass, JsonFormat.Value format, boolean fromClass)",216,239,"[217, 221, 225]"
JacksonDatabind,76,JacksonDatabind-76-buggy,com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,com/fasterxml/jackson/databind/deser/BuilderBasedDeserializer.java,"protected Object deserializeUsingPropertyBasedWithUnwrapped(JsonParser p, DeserializationContext ctxt)",566,637,"[583, 584, 585, 586, 587, 588, 589, 590, 591, 592, 593, 594, 595, 596, 597, 598, 599, 600, 601, 602, 603]"
JacksonDatabind,77,JacksonDatabind-77-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"public JsonDeserializer<Object> createBeanDeserializer(DeserializationContext ctxt, JavaType type, BeanDescription beanDesc)",97,145,[]
JacksonDatabind,77,JacksonDatabind-77-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"protected boolean isIgnorableType(DeserializationConfig config, BeanDescription beanDesc, Class<?> type, Map<Class<?>,Boolean> ignoredTypes)",826,837,[]
JacksonDatabind,78,JacksonDatabind-78-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"public JsonDeserializer<Object> createBeanDeserializer(DeserializationContext ctxt, JavaType type, BeanDescription beanDesc)",111,158,[]
JacksonDatabind,78,JacksonDatabind-78-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"protected boolean isIgnorableType(DeserializationConfig config, BeanDescription beanDesc, Class<?> type, Map<Class<?>,Boolean> ignoredTypes)",851,873,[]
