project,bug_id,folder,error
Mockito,7,Mockito-7-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,7,Mockito-7-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,8,Mockito-8-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,8,Mockito-8-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,9,Mockito-9-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,9,Mockito-9-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,9,Mockito-9-buggy_ind3,Not Compilable: test suite failed to compile
Math,24,Math-24-buggy_ind1,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy_ind1,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy_ind2,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy_ind3,Not Compilable: test suite failed to compile
Math,29,Math-29-buggy_ind1,Not Compilable: test suite failed to compile
Math,35,Math-35-buggy_ind1,Not Compilable: test suite failed to compile
Math,35,Math-35-buggy_ind2,Not Compilable: test suite failed to compile
Math,36,Math-36-buggy_ind1,Not Compilable: test suite failed to compile
Math,36,Math-36-buggy_ind2,Not Compilable: test suite failed to compile
Math,45,Math-45-buggy_ind3,Not Compilable: test suite failed to compile
Math,6,Math-6-buggy_ind1,JaCoCo stage timeout (> 1200s)
Math,6,Math-6-buggy_ind2,Not Compilable: test suite failed to compile
Math,6,Math-6-buggy_ind3,JaCoCo stage timeout (> 1200s)
Math,6,Math-6-buggy_ind4,JaCoCo stage timeout (> 1200s)
Math,6,Math-6-buggy_ind5,JaCoCo stage timeout (> 1200s)
Math,64,Math-64-buggy_ind1,Not Compilable: test suite failed to compile
Math,64,Math-64-buggy_ind2,Not Compilable: test suite failed to compile
Math,65,Math-65-buggy_ind1,Not Compilable: test suite failed to compile
Math,65,Math-65-buggy_ind2,Not Compilable: test suite failed to compile
Math,66,Math-66-buggy_ind1,JaCoCo stage timeout (> 1200s)
Math,67,Math-67-buggy_ind2,Not Compilable: test suite failed to compile
Math,7,Math-7-buggy_ind1,Not Compilable: test suite failed to compile
Math,7,Math-7-buggy_ind2,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy_ind1,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy_ind2,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy_ind3,Not Compilable: test suite failed to compile
Math,83,Math-83-buggy_ind2,Not Compilable: test suite failed to compile
Math,86,Math-86-buggy_ind1,Not Compilable: test suite failed to compile
Math,88,Math-88-buggy_ind1,Not Compilable: test suite failed to compile
Math,88,Math-88-buggy_ind2,Not Compilable: test suite failed to compile
Math,9,Math-9-buggy_ind1,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy_ind1,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy_ind2,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy_ind3,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind1,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind2,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind3,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind4,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind5,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind6,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy_ind1,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy_ind2,Not Compilable: test suite failed to compile
Chart,19,Chart-19-buggy_ind3,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy_ind1,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy_ind2,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy_ind1,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy_ind2,Not Compilable: test suite failed to compile
Chart,8,Chart-8-buggy_ind1,Not Compilable: test suite failed to compile
Closure,1,Closure-1-buggy_ind3,Not Compilable: test suite failed to compile
Closure,122,Closure-122-buggy_ind1,Not Compilable: test suite failed to compile
Closure,122,Closure-122-buggy_ind3,Not Compilable: test suite failed to compile
Closure,131,Closure-131-buggy_ind3,Not Compilable: test suite failed to compile
Closure,136,Closure-136-buggy_ind1,Not Compilable: test suite failed to compile
Closure,136,Closure-136-buggy_ind3,Not Compilable: test suite failed to compile
Closure,147,Closure-147-buggy_ind1,Not Compilable: test suite failed to compile
Closure,158,Closure-158-buggy_ind1,Not Compilable: test suite failed to compile
Closure,158,Closure-158-buggy_ind2,Not Compilable: test suite failed to compile
Closure,167,Closure-167-buggy_ind1,Not Compilable: test suite failed to compile
Closure,19,Closure-19-buggy_ind2,Not Compilable: test suite failed to compile
Closure,3,Closure-3-buggy_ind1,Not Compilable: test suite failed to compile
Closure,54,Closure-54-buggy_ind1,Not Compilable: test suite failed to compile
Closure,55,Closure-55-buggy_ind3,Not Compilable: test suite failed to compile
Closure,56,Closure-56-buggy_ind1,Not Compilable: test suite failed to compile
Closure,56,Closure-56-buggy_ind2,Not Compilable: test suite failed to compile
Closure,56,Closure-56-buggy_ind3,Not Compilable: test suite failed to compile
Closure,58,Closure-58-buggy_ind1,Not Compilable: test suite failed to compile
Closure,68,Closure-68-buggy_ind2,Not Compilable: test suite failed to compile
Closure,7,Closure-7-buggy_ind1,Not Compilable: test suite failed to compile
Closure,7,Closure-7-buggy_ind2,Not Compilable: test suite failed to compile
Closure,80,Closure-80-buggy_ind2,Not Compilable: test suite failed to compile
Closure,82,Closure-82-buggy_ind1,Not Compilable: test suite failed to compile
Closure,88,Closure-88-buggy_ind1,Not Compilable: test suite failed to compile
Closure,88,Closure-88-buggy_ind2,Not Compilable: test suite failed to compile
Closure,95,Closure-95-buggy_ind2,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind1,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind2,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind3,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind4,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind5,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind6,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy_ind1,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy_ind2,Not Compilable: test suite failed to compile
Chart,19,Chart-19-buggy_ind3,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy_ind1,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy_ind2,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy_ind1,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy_ind2,Not Compilable: test suite failed to compile
Chart,8,Chart-8-buggy_ind1,Not Compilable: test suite failed to compile
Cli,12,Cli-12-buggy_ind2,Not Compilable: test suite failed to compile
Cli,13,Cli-13-buggy_ind1,Not Compilable: test suite failed to compile
Cli,14,Cli-14-buggy_ind1,Not Compilable: test suite failed to compile
Cli,14,Cli-14-buggy_ind2,Not Compilable: test suite failed to compile
Cli,16,Cli-16-buggy_ind1,Not Compilable: test suite failed to compile
Cli,35,Cli-35-buggy_ind1,Not Compilable: test suite failed to compile
Cli,35,Cli-35-buggy_ind2,Not Compilable: test suite failed to compile
Cli,38,Cli-38-buggy_ind2,Not Compilable: test suite failed to compile
Cli,38,Cli-38-buggy_ind3,Not Compilable: test suite failed to compile
Closure,1,Closure-1-buggy_ind3,Not Compilable: test suite failed to compile
Closure,122,Closure-122-buggy_ind1,Not Compilable: test suite failed to compile
Closure,122,Closure-122-buggy_ind3,Not Compilable: test suite failed to compile
Closure,131,Closure-131-buggy_ind3,Not Compilable: test suite failed to compile
Closure,136,Closure-136-buggy_ind1,Not Compilable: test suite failed to compile
Closure,136,Closure-136-buggy_ind3,Not Compilable: test suite failed to compile
Closure,147,Closure-147-buggy_ind1,Not Compilable: test suite failed to compile
Closure,158,Closure-158-buggy_ind1,Not Compilable: test suite failed to compile
Closure,158,Closure-158-buggy_ind2,Not Compilable: test suite failed to compile
Closure,167,Closure-167-buggy_ind1,Not Compilable: test suite failed to compile
Closure,19,Closure-19-buggy_ind2,Not Compilable: test suite failed to compile
Closure,3,Closure-3-buggy_ind1,Not Compilable: test suite failed to compile
Closure,54,Closure-54-buggy_ind1,Not Compilable: test suite failed to compile
Closure,55,Closure-55-buggy_ind3,Not Compilable: test suite failed to compile
Closure,56,Closure-56-buggy_ind1,Not Compilable: test suite failed to compile
Closure,56,Closure-56-buggy_ind2,Not Compilable: test suite failed to compile
Closure,56,Closure-56-buggy_ind3,Not Compilable: test suite failed to compile
Closure,58,Closure-58-buggy_ind1,Not Compilable: test suite failed to compile
Closure,68,Closure-68-buggy_ind2,Not Compilable: test suite failed to compile
Closure,7,Closure-7-buggy_ind1,Not Compilable: test suite failed to compile
Closure,7,Closure-7-buggy_ind2,Not Compilable: test suite failed to compile
Closure,80,Closure-80-buggy_ind2,Not Compilable: test suite failed to compile
Closure,82,Closure-82-buggy_ind1,Not Compilable: test suite failed to compile
Closure,88,Closure-88-buggy_ind1,Not Compilable: test suite failed to compile
Closure,88,Closure-88-buggy_ind2,Not Compilable: test suite failed to compile
Closure,95,Closure-95-buggy_ind2,Not Compilable: test suite failed to compile
Codec,11,Codec-11-buggy_ind1,Not Compilable: test suite failed to compile
Codec,11,Codec-11-buggy_ind2,Not Compilable: test suite failed to compile
Codec,12,Codec-12-buggy_ind1,Not Compilable: test suite failed to compile
Codec,12,Codec-12-buggy_ind2,Not Compilable: test suite failed to compile
Codec,15,Codec-15-buggy_ind1,Not Compilable: test suite failed to compile
Codec,15,Codec-15-buggy_ind2,Not Compilable: test suite failed to compile
Codec,3,Codec-3-buggy_ind1,Not Compilable: test suite failed to compile
Codec,3,Codec-3-buggy_ind2,Not Compilable: test suite failed to compile
Codec,8,Codec-8-buggy_ind1,Not Compilable: test suite failed to compile
Codec,8,Codec-8-buggy_ind2,Not Compilable: test suite failed to compile
Codec,8,Codec-8-buggy_ind3,Not Compilable: test suite failed to compile
Codec,9,Codec-9-buggy_ind1,Not Compilable: test suite failed to compile
Codec,9,Codec-9-buggy_ind2,Not Compilable: test suite failed to compile
Codec,9,Codec-9-buggy_ind3,Not Compilable: test suite failed to compile
Collections,1,Collections-1-buggy_ind1,Not Compilable: test suite failed to compile
Collections,1,Collections-1-buggy_ind2,Not Compilable: test suite failed to compile
Collections,22,Collections-22-buggy_ind1,Not Compilable: test suite failed to compile
Collections,22,Collections-22-buggy_ind2,Not Compilable: test suite failed to compile
Collections,22,Collections-22-buggy_ind3,Not Compilable: test suite failed to compile
Collections,26,Collections-26-buggy_ind1,Not Compilable: test suite failed to compile
Collections,26,Collections-26-buggy_ind2,Not Compilable: test suite failed to compile
Collections,26,Collections-26-buggy_ind3,Not Compilable: test suite failed to compile
Collections,27,Collections-27-buggy_ind1,Not Compilable: test suite failed to compile
Collections,27,Collections-27-buggy_ind2,Not Compilable: test suite failed to compile
Collections,27,Collections-27-buggy_ind3,Not Compilable: test suite failed to compile
Collections,28,Collections-28-buggy_ind3,Not Compilable: test suite failed to compile
Collections,5,Collections-5-buggy_ind1,Not Compilable: test suite failed to compile
Collections,5,Collections-5-buggy_ind2,Not Compilable: test suite failed to compile
Collections,5,Collections-5-buggy_ind3,Not Compilable: test suite failed to compile
Collections,5,Collections-5-buggy_ind4,Not Compilable: test suite failed to compile
Collections,7,Collections-7-buggy_ind1,Not Compilable: test suite failed to compile
Csv,1,Csv-1-buggy_ind1,Not Compilable: test suite failed to compile
Csv,1,Csv-1-buggy_ind2,Not Compilable: test suite failed to compile
Csv,2,Csv-2-buggy_ind1,Not Compilable: test suite failed to compile
Csv,2,Csv-2-buggy_ind2,Not Compilable: test suite failed to compile
Csv,4,Csv-4-buggy_ind1,Not Compilable: test suite failed to compile
Csv,4,Csv-4-buggy_ind2,Not Compilable: test suite failed to compile
Csv,5,Csv-5-buggy_ind1,Not Compilable: test suite failed to compile
Csv,5,Csv-5-buggy_ind2,Not Compilable: test suite failed to compile
Csv,9,Csv-9-buggy_ind1,Not Compilable: test suite failed to compile
Compress,1,Compress-1-buggy_ind2,Not Compilable: test suite failed to compile
Compress,12,Compress-12-buggy_ind1,Not Compilable: test suite failed to compile
Compress,12,Compress-12-buggy_ind2,Not Compilable: test suite failed to compile
Compress,13,Compress-13-buggy_ind3,Not Compilable: test suite failed to compile
Compress,19,Compress-19-buggy_ind1,Not Compilable: test suite failed to compile
Compress,20,Compress-20-buggy_ind1,Not Compilable: test suite failed to compile
Compress,20,Compress-20-buggy_ind2,Not Compilable: test suite failed to compile
Compress,22,Compress-22-buggy_ind2,Not Compilable: test suite failed to compile
Compress,23,Compress-23-buggy_ind1,Not Compilable: test suite failed to compile
Compress,23,Compress-23-buggy_ind2,Not Compilable: test suite failed to compile
Compress,25,Compress-25-buggy_ind1,Not Compilable: test suite failed to compile
Compress,25,Compress-25-buggy_ind2,Not Compilable: test suite failed to compile
Compress,26,Compress-26-buggy_ind1,Not Compilable: test suite failed to compile
Compress,26,Compress-26-buggy_ind2,Not Compilable: test suite failed to compile
Compress,26,Compress-26-buggy_ind3,Not Compilable: test suite failed to compile
Compress,29,Compress-29-buggy_ind2,Not Compilable: test suite failed to compile
Compress,31,Compress-31-buggy_ind4,Not Compilable: test suite failed to compile
Compress,33,Compress-33-buggy_ind2,Not Compilable: test suite failed to compile
Compress,33,Compress-33-buggy_ind3,Not Compilable: test suite failed to compile
Compress,33,Compress-33-buggy_ind4,Not Compilable: test suite failed to compile
Compress,34,Compress-34-buggy_ind2,Not Compilable: test suite failed to compile
Compress,35,Compress-35-buggy_ind1,Not Compilable: test suite failed to compile
Compress,35,Compress-35-buggy_ind2,Not Compilable: test suite failed to compile
Compress,36,Compress-36-buggy_ind2,Not Compilable: test suite failed to compile
Compress,37,Compress-37-buggy_ind1,Not Compilable: test suite failed to compile
Compress,37,Compress-37-buggy_ind2,Not Compilable: test suite failed to compile
Compress,38,Compress-38-buggy_ind1,Not Compilable: test suite failed to compile
Compress,38,Compress-38-buggy_ind2,Not Compilable: test suite failed to compile
Compress,38,Compress-38-buggy_ind3,Not Compilable: test suite failed to compile
Compress,41,Compress-41-buggy_ind1,Not Compilable: test suite failed to compile
Compress,41,Compress-41-buggy_ind2,Not Compilable: test suite failed to compile
Compress,43,Compress-43-buggy_ind1,Not Compilable: test suite failed to compile
Compress,45,Compress-45-buggy_ind2,Not Compilable: test suite failed to compile
Compress,6,Compress-6-buggy_ind2,Not Compilable: test suite failed to compile
Compress,6,Compress-6-buggy_ind3,Not Compilable: test suite failed to compile
Jacksondatabind,1,JacksonDatabind-1-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,1,JacksonDatabind-1-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,1,JacksonDatabind-1-buggy_ind3,Not Compilable: test suite failed to compile
Jacksondatabind,102,JacksonDatabind-102-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,107,JacksonDatabind-107-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,109,JacksonDatabind-109-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,112,JacksonDatabind-112-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,112,JacksonDatabind-112-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,14,JacksonDatabind-14-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,22,JacksonDatabind-22-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,22,JacksonDatabind-22-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,25,JacksonDatabind-25-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,28,JacksonDatabind-28-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,34,JacksonDatabind-34-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,34,JacksonDatabind-34-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,43,JacksonDatabind-43-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,49,JacksonDatabind-49-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,50,JacksonDatabind-50-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,53,JacksonDatabind-53-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,53,JacksonDatabind-53-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,54,JacksonDatabind-54-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,54,JacksonDatabind-54-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,66,JacksonDatabind-66-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,66,JacksonDatabind-66-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,67,JacksonDatabind-67-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,69,JacksonDatabind-69-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,69,JacksonDatabind-69-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,70,JacksonDatabind-70-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,70,JacksonDatabind-70-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,75,JacksonDatabind-75-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,76,JacksonDatabind-76-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,76,JacksonDatabind-76-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,81,JacksonDatabind-81-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,81,JacksonDatabind-81-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,82,JacksonDatabind-82-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,82,JacksonDatabind-82-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,91,JacksonDatabind-91-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,91,JacksonDatabind-91-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,94,JacksonDatabind-94-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,94,JacksonDatabind-94-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,94,JacksonDatabind-94-buggy_ind3,Not Compilable: test suite failed to compile
Jacksondatabind,96,JacksonDatabind-96-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,96,JacksonDatabind-96-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,97,JacksonDatabind-97-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,97,JacksonDatabind-97-buggy_ind2,Not Compilable: test suite failed to compile
Jacksondatabind,97,JacksonDatabind-97-buggy_ind3,Not Compilable: test suite failed to compile
Jacksondatabind,98,JacksonDatabind-98-buggy_ind1,Not Compilable: test suite failed to compile
Jacksondatabind,98,JacksonDatabind-98-buggy_ind2,Not Compilable: test suite failed to compile
Gson,1,Gson-1-buggy_ind1,Not Compilable: test suite failed to compile
Gson,1,Gson-1-buggy_ind2,Not Compilable: test suite failed to compile
Gson,10,Gson-10-buggy_ind1,Not Compilable: test suite failed to compile
Gson,12,Gson-12-buggy_ind3,Not Compilable: test suite failed to compile
Gson,12,Gson-12-buggy_ind4,Not Compilable: test suite failed to compile
Gson,12,Gson-12-buggy_ind5,Not Compilable: test suite failed to compile
Gson,17,Gson-17-buggy_ind1,Not Compilable: test suite failed to compile
Gson,18,Gson-18-buggy_ind2,Not Compilable: test suite failed to compile
Gson,3,Gson-3-buggy_ind1,Not Compilable: test suite failed to compile
Gson,6,Gson-6-buggy_ind2,Not Compilable: test suite failed to compile
Jacksoncore,1,JacksonCore-1-buggy_ind1,Not Compilable: test suite failed to compile
Jacksoncore,1,JacksonCore-1-buggy_ind2,Not Compilable: test suite failed to compile
Jacksoncore,1,JacksonCore-1-buggy_ind3,Not Compilable: test suite failed to compile
Jacksoncore,2,JacksonCore-2-buggy_ind1,Not Compilable: test suite failed to compile
Jacksoncore,2,JacksonCore-2-buggy_ind2,Not Compilable: test suite failed to compile
Jacksoncore,2,JacksonCore-2-buggy_ind3,Not Compilable: test suite failed to compile
Jacksoncore,22,JacksonCore-22-buggy_ind1,Not Compilable: test suite failed to compile
Jacksoncore,25,JacksonCore-25-buggy_ind1,Not Compilable: test suite failed to compile
Jacksoncore,25,JacksonCore-25-buggy_ind2,Not Compilable: test suite failed to compile
Jacksoncore,7,JacksonCore-7-buggy_ind1,Not Compilable: test suite failed to compile
Jacksoncore,7,JacksonCore-7-buggy_ind2,Not Compilable: test suite failed to compile
Jacksoncore,8,JacksonCore-8-buggy_ind1,Not Compilable: test suite failed to compile
Jacksoncore,8,JacksonCore-8-buggy_ind2,Not Compilable: test suite failed to compile
Jacksonxml,5,JacksonXml-5-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,16,Jsoup-16-buggy_ind4,Not Compilable: test suite failed to compile
Jsoup,20,Jsoup-20-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,44,Jsoup-44-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,52,Jsoup-52-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,54,Jsoup-54-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,64,Jsoup-64-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,78,Jsoup-78-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,86,Jsoup-86-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,89,Jsoup-89-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,91,Jsoup-91-buggy_ind1,Not Compilable: test suite failed to compile
Jxpath,1,JxPath-1-buggy_ind1,Not Compilable: test suite failed to compile
Jxpath,1,JxPath-1-buggy_ind2,Not Compilable: test suite failed to compile
Jxpath,13,JxPath-13-buggy_ind2,Not Compilable: test suite failed to compile
Jxpath,19,JxPath-19-buggy_ind1,Not Compilable: test suite failed to compile
Jxpath,19,JxPath-19-buggy_ind2,Not Compilable: test suite failed to compile
Jxpath,2,JxPath-2-buggy_ind1,Not Compilable: test suite failed to compile
Jxpath,21,JxPath-21-buggy_ind1,Not Compilable: test suite failed to compile
Jxpath,21,JxPath-21-buggy_ind2,Not Compilable: test suite failed to compile
Lang,14,Lang-14-buggy_ind1,Not Compilable: test suite failed to compile
Lang,14,Lang-14-buggy_ind2,Not Compilable: test suite failed to compile
Lang,14,Lang-14-buggy_ind3,Not Compilable: test suite failed to compile
Lang,27,Lang-27-buggy_ind1,Not Compilable: test suite failed to compile
Lang,27,Lang-27-buggy_ind2,Not Compilable: test suite failed to compile
Lang,34,Lang-34-buggy_ind1,Not Compilable: test suite failed to compile
Lang,37,Lang-37-buggy_ind2,Not Compilable: test suite failed to compile
Lang,64,Lang-64-buggy_ind2,Not Compilable: test suite failed to compile
Lang,9,Lang-9-buggy_ind3,Not Compilable: test suite failed to compile
Math,24,Math-24-buggy_ind1,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy_ind1,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy_ind2,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy_ind3,Not Compilable: test suite failed to compile
Math,29,Math-29-buggy_ind1,Not Compilable: test suite failed to compile
Math,35,Math-35-buggy_ind1,Not Compilable: test suite failed to compile
Math,35,Math-35-buggy_ind2,Not Compilable: test suite failed to compile
Math,36,Math-36-buggy_ind1,Not Compilable: test suite failed to compile
Math,36,Math-36-buggy_ind2,Not Compilable: test suite failed to compile
Math,45,Math-45-buggy_ind3,Not Compilable: test suite failed to compile
Math,6,Math-6-buggy_ind2,Not Compilable: test suite failed to compile
Math,64,Math-64-buggy_ind1,Not Compilable: test suite failed to compile
Math,64,Math-64-buggy_ind2,Not Compilable: test suite failed to compile
Math,65,Math-65-buggy_ind1,Not Compilable: test suite failed to compile
Math,65,Math-65-buggy_ind2,Not Compilable: test suite failed to compile
Math,67,Math-67-buggy_ind2,Not Compilable: test suite failed to compile
Math,7,Math-7-buggy_ind1,Not Compilable: test suite failed to compile
Math,7,Math-7-buggy_ind2,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy_ind1,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy_ind2,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy_ind3,Not Compilable: test suite failed to compile
Math,83,Math-83-buggy_ind2,Not Compilable: test suite failed to compile
Math,86,Math-86-buggy_ind1,Not Compilable: test suite failed to compile
Math,88,Math-88-buggy_ind1,Not Compilable: test suite failed to compile
Math,88,Math-88-buggy_ind2,Not Compilable: test suite failed to compile
Math,9,Math-9-buggy_ind1,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy_ind1,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy_ind2,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy_ind3,Not Compilable: test suite failed to compile
Time,14,Time-14-buggy_ind1,Not Compilable: test suite failed to compile
Time,14,Time-14-buggy_ind3,Not Compilable: test suite failed to compile
Time,24,Time-24-buggy_ind2,Not Compilable: test suite failed to compile
Time,26,Time-26-buggy_ind2,Not Compilable: test suite failed to compile
Time,27,Time-27-buggy_ind1,Not Compilable: test suite failed to compile
Time,27,Time-27-buggy_ind2,Not Compilable: test suite failed to compile
Time,3,Time-3-buggy_ind2,Not Compilable: test suite failed to compile
Time,3,Time-3-buggy_ind3,Not Compilable: test suite failed to compile
Time,3,Time-3-buggy_ind4,Not Compilable: test suite failed to compile
Time,5,Time-5-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,1,Mockito-1-buggy_ind1,JaCoCo stage timeout (> 600s)
Mockito,1,Mockito-1-buggy_ind2,JaCoCo stage timeout (> 600s)
Mockito,10,Mockito-10-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,12,Mockito-12-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,12,Mockito-12-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,12,Mockito-12-buggy_ind3,Not Compilable: test suite failed to compile
Mockito,15,Mockito-15-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,15,Mockito-15-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,15,Mockito-15-buggy_ind3,Not Compilable: test suite failed to compile
