project,bug_id,folder,error
Jacksondatabind,62,JacksonDatabind-62-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,66,JacksonDatabind-66-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,67,JacksonDatabind-67-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,69,JacksonDatabind-69-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,70,JacksonDatabind-70-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,75,JacksonDatabind-75-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,76,JacksonDatabind-76-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,81,JacksonDatabind-81-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,82,JacksonDatabind-82-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,91,JacksonDatabind-91-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,94,JacksonDatabind-94-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,96,JacksonDatabind-96-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,97,JacksonDatabind-97-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,98,JacksonDatabind-98-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,102,JacksonDatabind-102-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,107,JacksonDatabind-107-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,109,JacksonDatabind-109-buggy,Not Compilable: test suite failed to compile
Jacksondatabind,112,JacksonDatabind-112-buggy,Not Compilable: test suite failed to compile
Gson,1,Gson-1-buggy,Not Compilable: test suite failed to compile
Gson,3,Gson-3-buggy,Not Compilable: test suite failed to compile
Gson,6,Gson-6-buggy,Not Compilable: test suite failed to compile
Gson,8,Gson-8-buggy,Not Compilable: test suite failed to compile
Gson,10,Gson-10-buggy,Not Compilable: test suite failed to compile
Gson,12,Gson-12-buggy,Not Compilable: test suite failed to compile
Gson,17,Gson-17-buggy,Not Compilable: test suite failed to compile
Gson,18,Gson-18-buggy,Not Compilable: test suite failed to compile
Jacksoncore,1,JacksonCore-1-buggy,Not Compilable: test suite failed to compile
Jacksoncore,2,JacksonCore-2-buggy,Not Compilable: test suite failed to compile
Jacksoncore,7,JacksonCore-7-buggy,Not Compilable: test suite failed to compile
Jacksoncore,8,JacksonCore-8-buggy,Not Compilable: test suite failed to compile
Jacksoncore,11,JacksonCore-11-buggy,Not Compilable: test suite failed to compile
Jacksoncore,22,JacksonCore-22-buggy,Not Compilable: test suite failed to compile
Jacksoncore,25,JacksonCore-25-buggy,Not Compilable: test suite failed to compile
Jacksonxml,5,JacksonXml-5-buggy,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy,Not Compilable: test suite failed to compile
Jsoup,16,Jsoup-16-buggy,Not Compilable: test suite failed to compile
Jsoup,20,Jsoup-20-buggy,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy,Not Compilable: test suite failed to compile
Jsoup,44,Jsoup-44-buggy,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy,Not Compilable: test suite failed to compile
Jsoup,52,Jsoup-52-buggy,Not Compilable: test suite failed to compile
Jsoup,54,Jsoup-54-buggy,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy,Not Compilable: test suite failed to compile
Jsoup,64,Jsoup-64-buggy,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy,Not Compilable: test suite failed to compile
Jsoup,78,Jsoup-78-buggy,Not Compilable: test suite failed to compile
Jsoup,86,Jsoup-86-buggy,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy,Not Compilable: test suite failed to compile
Jsoup,89,Jsoup-89-buggy,Not Compilable: test suite failed to compile
Jsoup,91,Jsoup-91-buggy,Not Compilable: test suite failed to compile
Jxpath,1,JxPath-1-buggy,Not Compilable: test suite failed to compile
Jxpath,2,JxPath-2-buggy,Not Compilable: test suite failed to compile
Jxpath,13,JxPath-13-buggy,Not Compilable: test suite failed to compile
Jxpath,19,JxPath-19-buggy,Not Compilable: test suite failed to compile
Jxpath,21,JxPath-21-buggy,Not Compilable: test suite failed to compile
Lang,9,Lang-9-buggy,Not Compilable: test suite failed to compile
Lang,14,Lang-14-buggy,Not Compilable: test suite failed to compile
Lang,27,Lang-27-buggy,Not Compilable: test suite failed to compile
Lang,29,Lang-29-buggy,Not Compilable: test suite failed to compile
Lang,34,Lang-34-buggy,Not Compilable: test suite failed to compile
Lang,37,Lang-37-buggy,Not Compilable: test suite failed to compile
Lang,64,Lang-64-buggy,Not Compilable: test suite failed to compile
Math,6,Math-6-buggy,Not Compilable: test suite failed to compile
Math,7,Math-7-buggy,Not Compilable: test suite failed to compile
Math,9,Math-9-buggy,Not Compilable: test suite failed to compile
Math,24,Math-24-buggy,Not Compilable: test suite failed to compile
Math,26,Math-26-buggy,Not Compilable: test suite failed to compile
Math,29,Math-29-buggy,Not Compilable: test suite failed to compile
Math,35,Math-35-buggy,Not Compilable: test suite failed to compile
Math,36,Math-36-buggy,Not Compilable: test suite failed to compile
Math,45,Math-45-buggy,Not Compilable: test suite failed to compile
Math,64,Math-64-buggy,Not Compilable: test suite failed to compile
Math,65,Math-65-buggy,Not Compilable: test suite failed to compile
Math,67,Math-67-buggy,Not Compilable: test suite failed to compile
Math,68,Math-68-buggy,Not Compilable: test suite failed to compile
Math,79,Math-79-buggy,Not Compilable: test suite failed to compile
Math,83,Math-83-buggy,Not Compilable: test suite failed to compile
Math,86,Math-86-buggy,Not Compilable: test suite failed to compile
Math,88,Math-88-buggy,Not Compilable: test suite failed to compile
Math,96,Math-96-buggy,Not Compilable: test suite failed to compile
Time,3,Time-3-buggy,Not Compilable: test suite failed to compile
Time,5,Time-5-buggy,Not Compilable: test suite failed to compile
Time,14,Time-14-buggy,Not Compilable: test suite failed to compile
Time,24,Time-24-buggy,Not Compilable: test suite failed to compile
Time,26,Time-26-buggy,Not Compilable: test suite failed to compile
Time,27,Time-27-buggy,Not Compilable: test suite failed to compile
Mockito,1,Mockito-1-buggy,JaCoCo stage timeout (> 600s)
Mockito,3,Mockito-3-buggy,JaCoCo stage timeout (> 600s)
Mockito,4,Mockito-4-buggy,Not Compilable: test suite failed to compile
Mockito,5,Mockito-5-buggy,Not Compilable: test suite failed to compile
Mockito,6,Mockito-6-buggy,JaCoCo stage timeout (> 600s)
Mockito,7,Mockito-7-buggy,Not Compilable: test suite failed to compile
Mockito,10,Mockito-10-buggy,Not Compilable: test suite failed to compile
Mockito,12,Mockito-12-buggy,Not Compilable: test suite failed to compile
Mockito,15,Mockito-15-buggy,Not Compilable: test suite failed to compile
Mockito,19,Mockito-19-buggy,Not Compilable: test suite failed to compile
Mockito,20,Mockito-20-buggy,Not Compilable: test suite failed to compile
Mockito,23,Mockito-23-buggy,Not Compilable: test suite failed to compile
Mockito,27,Mockito-27-buggy,Not Compilable: test suite failed to compile
Mockito,28,Mockito-28-buggy,Not Compilable: test suite failed to compile
Mockito,32,Mockito-32-buggy,Not Compilable: test suite failed to compile
Mockito,34,Mockito-34-buggy,Not Compilable: test suite failed to compile
Mockito,35,Mockito-35-buggy,Not Compilable: test suite failed to compile
Mockito,36,Mockito-36-buggy,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy,Not Compilable: test suite failed to compile
Jsoup,16,Jsoup-16-buggy,Not Compilable: test suite failed to compile
Jsoup,20,Jsoup-20-buggy,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy,Not Compilable: test suite failed to compile
Jsoup,44,Jsoup-44-buggy,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy,Not Compilable: test suite failed to compile
Jsoup,52,Jsoup-52-buggy,Not Compilable: test suite failed to compile
Jsoup,54,Jsoup-54-buggy,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy,Not Compilable: test suite failed to compile
Jsoup,64,Jsoup-64-buggy,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy,Not Compilable: test suite failed to compile
Jsoup,78,Jsoup-78-buggy,Not Compilable: test suite failed to compile
Jsoup,86,Jsoup-86-buggy,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy,Not Compilable: test suite failed to compile
Jsoup,89,Jsoup-89-buggy,Not Compilable: test suite failed to compile
Jsoup,91,Jsoup-91-buggy,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy,Not Compilable: test suite failed to compile
Jsoup,16,Jsoup-16-buggy,Not Compilable: test suite failed to compile
Jsoup,20,Jsoup-20-buggy,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy,Not Compilable: test suite failed to compile
Jsoup,44,Jsoup-44-buggy,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy,Not Compilable: test suite failed to compile
Jsoup,52,Jsoup-52-buggy,Not Compilable: test suite failed to compile
Jsoup,54,Jsoup-54-buggy,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy,Not Compilable: test suite failed to compile
Jsoup,64,Jsoup-64-buggy,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy,Not Compilable: test suite failed to compile
Jsoup,78,Jsoup-78-buggy,Not Compilable: test suite failed to compile
Jsoup,86,Jsoup-86-buggy,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy,Not Compilable: test suite failed to compile
Jsoup,89,Jsoup-89-buggy,Not Compilable: test suite failed to compile
Jsoup,91,Jsoup-91-buggy,Not Compilable: test suite failed to compile
Cli,8,Cli-8-buggy,Not Compilable: test suite failed to compile
Cli,12,Cli-12-buggy,Not Compilable: test suite failed to compile
Cli,13,Cli-13-buggy,Not Compilable: test suite failed to compile
Cli,14,Cli-14-buggy,Not Compilable: test suite failed to compile
Cli,16,Cli-16-buggy,Not Compilable: test suite failed to compile
Chart,1,Chart-1-buggy,Not Compilable: test suite failed to compile
Chart,7,Chart-7-buggy,Not Compilable: test suite failed to compile
Chart,8,Chart-8-buggy,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy,Not Compilable: test suite failed to compile
Chart,19,Chart-19-buggy,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy,Not Compilable: test suite failed to compile
